time,open,high,low,close,pz,tz,xup,xdn,est,ema12,atr14,close
1789664880,762.74,762.74,762.36,762.39,-24.16217332737722,-2.571300103824082,0,0,1,762.4605691956131,0.2936072335059201,762.39
1789665000,762.33,762.37,762.25,762.27,-29.73283017876654,-3.5543873133439567,0,0,1,762.4312508578264,0.2826352882554963,762.27
1789665120,762.26,762.39,762.19,762.33,-33.651317549327764,-4.304316076788966,0,0,1,762.4156738027762,0.27673276766581306,762.33
1789665240,762.335,762.43,762.2,762.275,-40.18092500241801,-5.463537474312593,0,0,1,762.3940316792721,0.27339471283253386,762.275
1789665360,762.27,762.31,762.2,762.23,-45.830609006050196,-6.7567907199978485,0,0,1,762.3687960363071,0.26172366191591717,762.23
1789665480,762.23,762.27,762.115,762.181,-50.81532963589268,-8.265120554232812,0,0,1,762.3399043384137,0.2541005432076354,762.181
1789665600,762.18,762.23,761.96,761.96,-57.9250565489527,-10.818778237291605,0,0,1,762.2814575171193,0.25523621869280305,761.96
1789665720,762.06,762.2,762.045,762.08,-60.389806222134155,-12.465079074024594,0,0,1,762.2504640529471,0.2541479173576035,762.08
1789665840,762.09,762.2,761.88,762.04,-62.5832494241897,-14.117281875644405,0,0,1,762.2180849678783,0.2588516375463497,762.04
1789665960,762.01,762.1,761.8,762.08,-62.65021764532872,-15.229974603798166,0,0,1,762.1968411266663,0.2617908062930439,762.08
1789666080,762.09,762.1,761.93,762.03,-64.40910162153807,-19.88712983597835,0,0,1,762.1711732610253,0.2552343201292603,762.03
1789666200,762.06,762.12,761.91,762.02,-65.87179796756703,-22.901468785096313,0,0,1,762.1479158362522,0.2520032972628871,762.02
1789666320,761.99,762.2,761.98,762.16,-60.981375154898494,-23.843856028467513,0,0,0,762.1497749383673,0.24971734745839713,762.16
1789666440,762.17,762.38,762.155,762.32,-53.05806526447781,-22.743562777427627,0,0,0,762.1759634093877,0.2479518226399418,762.32
1789666560,762.31,762.34,762.17,762.175,-52.1468916978897,-22.61293892377558,0,0,0,762.1758151925588,0.2423838353085226,762.175
1789666680,762.19,762.3,762.18,762.22,-54.31950210674776,-22.50326767427072,0,0,0,762.1826128552422,0.23399927564362813,762.22
1789666800,762.25,762.47,762.25,762.43,-47.399626580060904,-20.622375017570675,0,0,0,762.2206724159741,0.23514218452622612,762.43
1789666920,762.42,762.43,762.33,762.36,-45.15347066305706,-19.18465765601088,0,0,0,762.2421074289012,0.2254891713457749,762.36
1789667040,762.36,762.47,762.36,762.47,-39.805102997291485,-17.150300790125854,0,0,0,762.2771678244549,0.21723994482107764,762.47
1789667160,762.47,762.62,762.465,762.5,-35.25382724796779,-15.035970144272778,0,0,0,762.3114496976157,0.212794234476713,762.5
1789667280,762.5,762.529,762.435,762.47,-31.61058320193264,-13.420991229888228,0,0,0,762.3358420518286,0.20430893201409428,762.47
1789667400,762.43,762.45,762.29,762.41,-28.317693499010975,-12.540899336157512,0,0,0,762.3472509669319,0.20257257972737783,762.41
1789667520,762.4,762.41,762.29,762.35,-28.746424693753934,-12.506934858962538,0,0,0,762.3476738950962,0.19667453831827975,762.35
1789667640,762.35,762.47,762.33,762.45,-25.291525837387496,-11.79638144910851,0,0,0,762.3634163727737,0.1926263570098302,762.45
1789667760,762.45,762.62,762.41,762.54,-20.724741939017022,-10.230334934870886,0,0,0,762.3905830846546,0.19386733150913063,762.54
1789667880,762.54,762.63,762.5,762.62,-15.760423924142076,-8.133767483833,0,0,0,762.4258779947078,0.1893053792584781,762.62
1789668000,762.62,762.64,762.53,762.64,-11.820317943106557,-6.253997707101361,0,0,0,762.4588198416758,0.1836407093114449,762.64
1789668120,762.64,762.78,762.56,762.78,-8.865238457329918,-4.7417223117348914,0,0,1,762.5082321737257,0.1862378015034865,762.78
1789668240,762.78,762.85,762.73,762.8,-8.5184173791552,-3.5733664109374588,0,0,1,762.553119531614,0.18150652996752353,762.8
1789668360,762.8,762.81,762.53,762.53,-18.353539665761623,-3.949249716214948,0,0,1,762.5495626805965,0.1885417778269842,762.53
1789668480,762.54,762.565,762.42,762.52,-27.084303685491847,-4.8895155181971495,0,0,1,762.5450145758894,0.1854316508393493,762.52
1789668600,762.52,762.64,762.46,762.51,-33.82386606199145,-6.009243831746451,0,0,1,762.5396277180603,0.1850436757793922,762.51
1789668720,762.505,762.69,762.505,762.64,-34.38412672702232,-5.761653268691477,0,0,1,762.5550696075894,0.18504055608086842,762.64
1789668840,762.65,762.89,762.65,762.89,-25.78809504526674,-4.739480083145821,0,0,1,762.606597360268,0.18968051636080638,762.89
1789668960,762.89,762.95,762.73,762.74,-29.397632369923347,-4.162763932908606,0,0,1,762.6271208433037,0.19184619376360787,762.74
1789669080,762.73,762.88,762.61,762.85,-26.89925559906248,-3.324790906531202,0,0,1,762.661409944334,0.19742860849477742,762.85
1789669200,762.86,762.92,762.72,762.74,-31.380324052239043,-3.071278815694677,0,0,1,762.6735007221288,0.19761227931657416,762.74
1789669320,762.71,762.77,762.64,762.7,-37.35342485736025,-3.419894955035181,0,0,1,762.677577534109,0.19278283079396138,762.7
1789669440,762.72,762.74,762.51,762.62,-44.015068643020186,-4.67210563047621,0,0,1,762.6687194519384,0.19544120002296544,762.62
1789669560,762.64,762.79,762.63,762.75,-42.70827117923584,-4.614576687013138,0,0,1,762.6812241516402,0.19362397144989354,762.75
1789669680,762.76,762.81,762.67,762.7,-44.15241550563749,-4.738287916016816,0,0,1,762.6841127436956,0.1897936877749002,762.7
1789669800,762.73,762.85,762.61,762.63,-48.62946314438014,-5.605124388756079,0,0,1,762.6757877062039,0.19337985293383655,762.63
1789669920,762.67,762.74,762.59,762.59,-53.29027917646608,-6.9510066793603595,0,0,1,762.6625895975571,0.19028129200998947,762.59
1789670040,762.59,762.6,762.41,762.41,-62.6451287371904,-10.233825576218749,0,0,1,762.6237296594715,0.19026119972356553,762.41
1789670160,762.44,762.46,762.21,762.3,-69.79465736370562,-14.256123461515134,0,0,1,762.5739250964758,0.19452825688616798,762.3
1789670280,762.3,762.3,762.18,762.2,-76.87846055524457,-18.78537345698463,0,0,1,762.5163981585565,0.18920480996572775,762.2
1789670400,762.21,762.37,762.14,762.32,-76.61153358847545,-21.418415953716224,0,0,1,762.4861830572402,0.19211875211103419,762.32
1789670520,762.32,762.325,762.18,762.3,-77.11336942672337,-23.350683098122484,0,0,1,762.4575395099724,0.18875312696025287,762.3
1789670640,762.28,762.45,762.28,762.39,-73.95529643031357,-23.918903862592444,0,0,0,762.4471488161305,0.18741361789166858,762.39
1789670760,762.39,762.46,762.37,762.46,-68.07381417786382,-23.577564588709464,0,0,0,762.4491259213412,0.18045550232798022,762.46
1789670880,762.47,762.65,762.43,762.44,-63.76355367492328,-23.232234780715903,0,0,0,762.4477219334426,0.18328010930455502,762.44
1789671000,762.47,762.52,762.41,762.42,-60.537019923634425,-23.099573686099028,0,0,0,762.4434570206053,0.17804581578280204,762.42
1789671120,762.44,762.46,762.2,762.27,-64.96261627972979,-24.661930950645345,0,0,0,762.4167713251276,0.18389968608402982,762.27
1789671240,762.27,762.37,762.23,762.285,-67.59726387984563,-26.217283147173497,0,0,0,762.3964988135695,0.18076399422088385,762.285
1789671360,762.285,762.45,762.255,762.43,-63.35876662333866,-26.021432507980016,0,0,0,762.4016528422511,0.1817808517765386,762.43
1789671480,762.41,762.47,762.365,762.435,-59.2144190970614,-25.355853447891416,0,0,0,762.4067831742125,0.17629650522107285,762.435
1789671600,762.445,762.75,762.44,762.72,-49.026198938179256,-21.97904950083109,0,0,0,762.4549703781798,0.1862038977052858,762.72
1789671720,762.72,762.81,762.67,762.77,-38.79781821771988,-17.856007740262307,0,0,0,762.5034364738444,0.1829036192977644,762.77
1789671840,762.8,763,762.79,762.96,-29.935572965614718,-13.849246010076394,0,0,0,762.57367701633,0.18626764649078256,762.96
1789671960,762.99,763.05,762.84,762.93,-25.578773484904218,-10.53934790918385,0,0,0,762.6284959368945,0.1879628145985783,762.93
1789672080,762.92,762.94,762.75,762.78,-26.733256136786075,-9.26393282971464,0,0,0,762.6518042542954,0.1881083278415409,762.78
1789672200,762.78,762.86,762.74,762.78,-27.6519260315428,-8.823818606758229,0,0,0,762.6715266767114,0.1832434472814312,762.78
1789672320,762.78,762.88,762.72,762.88,-25.750903153261834,-7.698178712521662,0,0,0,762.7035994956789,0.18158320104704098,762.88
1789672440,762.86,762.9,762.74,762.81,-26.703601918367248,-7.284861794951478,0,0,0,762.719968804036,0.18004154382939294,762.81
1789672560,762.82,762.82,762.67,762.75,-32.961767372840676,-7.854328713659299,0,0,0,762.7245889880304,0.1778957192701571,762.75
1789672680,762.75,762.94,762.745,762.9,-30.61344874937125,-6.988321664571272,0,0,0,762.7515752975642,0.1791174536080066,762.9
1789672800,762.9,762.91,762.73,762.77,-34.95522680085113,-7.2990224777703485,0,0,0,762.7544098671697,0.17918049263600255,762.77
1789672920,762.77,762.77,762.64,762.71,-40.25090285925731,-8.715167009858508,0,0,0,762.7475775799128,0.1756676003048592,762.71
1789673040,762.69,762.78,762.59,762.76,-41.791991302864226,-9.9499373292175,0,0,0,762.7494887214647,0.17669134314022217,762.76
1789673160,762.76,762.76,762.555,762.58,-48.296934653617996,-13.382586516323908,0,0,0,762.723413533547,0.17871339005878065,762.58
1789673280,762.6,762.64,762.55,762.61,-51.903772432781416,-16.64738734743625,0,0,0,762.7059652976168,0.17237671934029858,762.61
1789673400,762.64,762.93,762.61,762.9,-42.314160006092585,-15.383985036608813,0,0,0,762.7358167902911,0.18292123938741556,762.9
1789673520,762.89,762.9,762.75,762.81,-38.9375598877865,-14.39828469735616,0,0,0,762.7472295917847,0.18056972228831283,762.81
1789673640,762.81,762.92,762.78,762.9,-32.822159695011365,-12.576433496131521,0,0,0,762.7707327315102,0.1776718849820038,762.9
1789673760,762.9,763.03,762.9,763.01,-25.522280148616236,-10.024898446470107,0,0,0,762.8075430805086,0.1742667503404318,763.01
1789673880,763.02,763.08,762.93,762.99,-22.459751410662392,-7.716198276309736,0,0,0,762.835613375815,0.17253341103040745,762.99
1789674000,762.95,763.01,762.84,762.86,-27.11894225665937,-7.650344186922779,0,0,0,762.8393651641511,0.17235245309966116,762.86
1789674120,762.86,763.05,762.77,763.01,-23.85523734558373,-6.35882330008891,0,0,0,762.8656166773586,0.18004156359254056,763.01
1789674240,763.01,763.15,762.93,763,-25.382442892023935,-5.699988029517943,0,0,0,762.886291034688,0.18289573762164674,763
1789674360,762.99,763.04,762.79,762.92,-32.93683216901824,-6.4234355700025105,0,0,0,762.8914770293514,0.18768889922010054,762.92
1789674480,762.91,762.96,762.77,762.81,-41.902624126764245,-9.037932571161017,0,0,0,762.8789421017589,0.18785397784724012,762.81
1789674600,762.82,763.37,762.78,763.36,-31.646480290194923,-8.106445424352453,0,0,0,762.9529510091805,0.21657869371529667,763.36
1789674720,763.36,763.57,763.17,763.48,-26.283074811402358,-6.522499400258236,0,0,0,763.0340354693066,0.22968021559278198,763.48
1789674840,763.48,763.55,763.01,763.1,-33.66969786290667,-8.462110595270554,0,0,0,763.044183858644,0.2518459144790092,763.1
1789674960,763.09,763.27,763.05,763.06,-40.41063116844238,-11.354547715198933,0,0,0,763.0466171111603,0.24957120630193907,763.06
1789675080,763.06,763.1,762.43,762.64,-51.99218390264729,-18.732433166497348,0,0,0,762.9840606325203,0.27960183442323433,762.64
1789738200,761.31,761.61,760.95,761.6,-58.97202978855695,-28.6983950114158,0,0,0,762.7711282275171,0.38034456053585625,761.6
1789738320,761.64,761.76,761.21,761.25,-67.16795363912796,-40.297190993777114,0,0,0,762.5371085002068,0.39246280621186325,761.25
1789738440,761.21,761.37,760.65,760.73,-74.88281454441423,-51.97788614922366,0,0,0,762.2590918078673,0.41585832005387496,760.73
1789738560,760.74,761.07,760.59,761.05,-77.4581927480478,-59.76102401819959,0,0,0,762.07307768358,0.4204398686214566,761.05
1789738680,761.04,761.19,760.8,760.91,-80.52765413129225,-66.19088230555393,0,0,0,761.8941426553369,0.41826559229135973,760.91
1789738800,760.91,761.43,760.88,761.29,-78.32960389422828,-69.21189608009077,0,0,0,761.8011976314389,0.42767519284197364,761.29
1789738920,761.28,761.31,760.8,760.85,-81.29024348092818,-73.4561302602513,0,0,0,761.6548595342945,0.43355553621040344,760.85
1789739040,760.79,761.06,760.75,761.04,-79.32890780463815,-76.3464767145667,0,0,0,761.5602657597876,0.4247301407667993,761.04
1789739160,761.02,761.16,760.72,760.72,-83.19675987670745,-80.30940441243746,0,0,0,761.4309941044357,0.425820844997738,760.72
1789739280,760.76,760.84,760.47,760.5,-87.22337635914364,-84.54206524827678,0,0,0,761.2877642422148,0.42183364178361415,760.5
1789739400,760.47,760.54,760.14,760.35,-87.7133849178276,-87.36757056857923,0,0,0,761.1434928203356,0.42027409594192583,760.35
1789739520,760.35,760.53,760.23,760.24,-89.6549001798831,-89.98893495340117,1,0,0,761.0044939248994,0.41168308908892787,760.24
1789739640,760.23,760.3,759.82,760.04,-89.66256691292583,-91.7090503281311,0,0,-1,760.8561102441456,0.4165628684397119,760.04
1789739760,760.05,760.12,759.7,759.83,-90.89900626545966,-93.4084800713745,0,0,-1,760.6982471296617,0.4168083778368724,759.83
1789739880,759.86,760.01,759.56,759.73,-90.79071867090366,-94.7413797411579,0,0,-1,760.5492860327906,0.41917920799138475,759.73
1789740000,759.71,759.949,759.4,759.46,-92.6007082354376,-95.95104136841077,0,0,-1,760.3817035662074,0.4284521217062843,759.46
1789740120,759.45,759.46,758.96,759.02,-93.76299533495533,-96.9282832138222,0,0,-1,760.1722107098678,0.4335626844415497,759.02
1789740240,759.01,759.18,758.85,759.09,-88.78289702701782,-97.53269819170032,0,0,-1,760.0057167545035,0.42616534983857673,759.09
1789740360,759.09,759.29,758.9,758.97,-89.0462057159263,-98.0950189042198,0,0,-1,759.8463757153492,0.4235821105643917,758.97
1789740480,758.98,759.44,758.93,759.44,-82.28583075753284,-97.42538708815233,0,0,-1,759.7838563745262,0.42975481695265694,759.44
1789740600,759.42,759.89,759.42,759.88,-73.34323904753117,-94.96055939616492,0,0,-1,759.7986477015221,0.43262947288461195,759.88
1789740720,759.89,759.905,759.255,759.48,-71.93274477724526,-93.80216519745314,0,0,-1,759.749624978211,0.4481559391071381,759.48
1789740840,759.48,759.49,759.1,759.145,-74.81102906812993,-94.27176982239443,0,0,-1,759.6566057507939,0.44400194345662725,759.145
1789740960,759.16,759.195,758.76,758.99,-78.05628772899735,-95.34387600823068,0,0,-1,759.5540510199025,0.4433589474954438,758.99
1789741080,759.015,759.35,759,759.35,-75.29495034918224,-95.20471423745636,0,0,-1,759.5226585553022,0.43740473696005594,759.35
1789741200,759.35,759.41,759.1,759.29,-74.22786561594353,-95.04749046833915,0,0,-1,759.4868649314095,0.42830439860576236,759.29
1789741320,759.3,759.62,759.3,759.53,-69.34923691616906,-94.15887150145689,0,0,-1,759.493501095808,0.42128265584821084,759.53
1789741440,759.5,759.51,759.09,759.17,-71.7232760867814,-94.37513731777327,0,0,-1,759.4437316964529,0.42261960900190587,759.17
1789741560,759.15,759.44,759.12,759.38,-69.64173258411698,-94.16797161962965,0,0,-1,759.4339268200755,0.41528963693034476,759.38
1789741680,759.39,759.64,759.33,759.37,-65.2343609310047,-93.88200303843959,0,0,-1,759.4240919246793,0.40776894857817336,759.37
1789741800,759.32,759.44,759.14,759.15,-65.66947599415538,-94.39242896307553,0,0,-1,759.3819239362671,0.4000711665368802,759.15
1789741920,759.22,759.39,759.17,759.27,-62.51408178989445,-94.569611389119,0,0,-1,759.364704869149,0.38863751178424655,759.27
1789742040,759.25,759.29,759.09,759.22,-59.6829396650305,-94.79260035008026,0,0,-1,759.3424425815876,0.37516340379965263,759.22
1789742160,759.19,759.3,758.99,759.24,-56.40926357230211,-94.85611554260825,0,0,-1,759.3266821844203,0.3705088749568164,759.24
1789742280,759.23,759.76,759.23,759.495,-49.72294767922639,-93.82371916145381,0,0,-1,759.352577232971,0.3819010981741847,759.495
1789742400,759.49,759.52,759.25,759.31,-49.07052421808948,-93.39141613621598,0,0,-1,759.346026889437,0.37390816259031306,759.31
1789742520,759.36,759.37,758.86,758.95,-58.81599360024743,-94.36329628631555,0,0,-1,759.2850996756774,0.38362900811957573,758.95
1789742640,758.92,759.05,758.87,758.99,-64.9168764226401,-95.54571694278785,0,0,-1,759.2396997255732,0.36908407896817386,758.99
1789742760,758.98,759.35,758.96,759.12,-65.56582609319737,-96.24005055490062,0,0,-1,759.2212843831774,0.370578073327589,759.12
1789742880,759.12,759.52,759.1,759.44,-56.48441323801913,-95.32204176238955,0,0,-1,759.2549329396116,0.374108210947044,759.44
1789743000,759.45,759.77,759.34,759.76,-44.64278591104685,-92.68772301355052,0,0,-1,759.3326355642868,0.3781004815936801,759.76
1789743120,759.74,759.96,759.69,759.88,-34.682089433285704,-89.46497322421652,0,0,-1,759.4168454774734,0.3703790186227017,759.88
1789743240,759.88,759.9,759.71,759.74,-30.37577420698274,-87.34151382043723,0,0,-1,759.4665615578622,0.3574948030067902,759.74
1789743360,759.76,759.81,759.62,759.72,-27.598067377543423,-85.9226576153181,0,0,-1,759.5055520874218,0.345530888506301,759.72
1789743480,759.72,759.95,759.69,759.93,-21.18945962406806,-83.84937111652847,0,0,-1,759.57085176628,0.33942153932727887,759.93
1789743600,759.95,760,759.66,759.69,-23.00564480733424,-83.16362282696925,0,0,-1,759.5891822637755,0.33946285794676123,759.69
1789743720,759.66,759.77,759.42,759.76,-22.992275417501943,-82.62241706735365,0,0,-1,759.6154619155024,0.3402155109505656,759.76
1789743840,759.73,759.93,759.63,759.93,-18.98011843754204,-81.35182800486025,0,0,-1,759.6638523900405,0.3373429744540934,759.93
1789743960,759.93,760.04,759.79,760.01,-14.6927159468002,-79.72089272406288,0,0,-1,759.7171058684958,0.3311041905645153,760.01
1789744080,759.97,759.99,759.74,759.74,-22.093395601305538,-79.52455148725946,0,0,-1,759.7206280425734,0.32673960552419146,759.74
1789744200,759.77,759.94,759.65,759.66,-29.366656870470855,-80.09920091265099,0,0,-1,759.7113006514082,0.32411534798675473,759.66
1789744320,759.64,759.76,759.5,759.73,-32.35380621217364,-80.47814627503315,0,0,-1,759.7141774742685,0.3195356802734145,759.73
1789744440,759.7,759.7,759.515,759.65,-37.21450720150315,-81.09536528551381,0,0,-1,759.7043040166888,0.31206884596817286,759.65
1789744560,759.63,759.66,759.44,759.52,-42.843083790957934,-82.26464535232704,0,0,-1,759.6759495525828,0.3054924998275829,759.52
1789744680,759.52,759.79,759.46,759.77,-39.679528339586454,-81.94871076206904,0,0,-1,759.6904188521854,0.3072430355541789,759.77
1789744800,759.75,759.82,759.64,759.65,-40.85165593992001,-81.90286711684193,0,0,-1,759.6842005672338,0.29815424730031354,759.65
1789744920,759.64,759.87,759.64,759.78,-37.890557935569774,-81.16396367378157,0,0,-1,759.6989389415055,0.29328608677886386,759.78
1789745040,759.77,759.93,759.69,759.9,-30.57176460552335,-79.61471042938923,0,0,-1,759.7298714120432,0.2894799377232233,759.9
1789745160,759.9,760.04,759.88,759.95,-24.42882345414125,-77.84744170482438,0,0,-1,759.763737348652,0.28023137074299076,759.95
1789745280,759.93,760.06,759.85,759.98,-19.821617590604717,-76.12950815466668,0,0,0,759.7970085257824,0.275214844261343,759.98
1789745400,760,760.08,759.56,759.62,-33.05540238214347,-77.01694654381976,0,0,0,759.7697764448928,0.2926994982426825,759.62
1789745520,759.62,759.79,759.5,759.75,-39.2099618284484,-77.64441239321278,0,0,0,759.7667339149093,0.2925066769396311,759.75
1789745640,759.7,759.83,759.6,759.79,-41.946839952547776,-77.878138920971,0,0,0,759.7703133126156,0.28804191430108733,759.79
1789745760,759.77,759.89,759.59,759.59,-51.82376632804579,-79.09365679924495,0,0,0,759.7425728029824,0.28889606327957784,759.59
1789745880,759.58,759.6,759.24,759.29,-62.796396174606784,-81.75748526436776,0,0,0,759.6729462179081,0.29397491590246616,759.29
1789746000,759.27,759.28,759.11,759.22,-69.61605429017548,-84.55932056208472,0,0,0,759.6032621843838,0.2858338504808579,759.22
1789746120,759.2,759.39,759.15,759.29,-72.84248172565111,-86.4009420525263,0,0,0,759.5550680021709,0.2825600040179401,759.29
1789746240,759.29,759.37,759.11,759.12,-79.44629428392923,-88.6687243638024,0,0,0,759.4881344633753,0.28094857515951516,759.12
1789746360,759.11,759.28,759.11,759.15,-83.44903796833304,-90.46374566788275,0,0,0,759.4361137767022,0.2730236769338326,759.15
1789746480,759.13,759.25,759.099,759.14,-86.43398525460015,-91.90425236401336,0,0,0,759.3905578110557,0.2643077000099841,759.14
1789746600,759.15,759.32,759.08,759.2,-86.27017812630311,-92.61463308981249,0,0,0,759.3612412247395,0.2625714357235573,759.2
1789746720,759.18,759.19,758.96,758.97,-89.5419193090132,-94.02312275629352,0,0,0,759.3010502670872,0.2609591903147324,758.97
1789746840,758.97,759.04,758.91,758.98,-89.06238230275952,-95.37139138019819,0,0,-1,759.2516579183045,0.2516049624351083,758.98
1789746960,759.02,759.2,759.01,759.01,-87.22506356284842,-96.47989330614132,0,0,-1,759.2144797770269,0.24934746511831682,759.01
1789747080,759.01,759.02,758.85,758.99,-84.21323244295542,-97.34370323660355,0,0,-1,759.1799444267151,0.24367978903843412,758.99
1789747200,758.99,759.01,758.7,758.759,-85.25861951838708,-98.00237184645185,0,0,-1,759.115183745682,0.24841694696425634,758.759
1789747320,758.76,758.91,758.68,758.82,-81.40441479955689,-98.49997702450528,0,0,-1,759.069770861731,0.24710145075252504,758.82
1789747440,758.81,758.92,758.74,758.89,-76.35331109966738,-98.87438214826776,0,0,-1,759.04211380608,0.24230848998448398,758.89
1789747560,758.895,759.21,758.89,759.21,-68.45069761046415,-97.32675836101218,0,0,-1,759.0679424512984,0.24785788355702443,759.21
1789747680,759.22,759.23,758.99,759.13,-64.6344345259987,-96.11041607215121,0,0,-1,759.0774897664833,0.24729660616009477,759.13
1789747800,759.15,759.175,759.03,759.08,-63.26854211785506,-95.52402228481263,0,0,-1,759.0778759562551,0.23998970572008668,759.08
1789747920,759.08,759.19,758.98,758.98,-63.71168876221855,-95.75820391210256,0,0,-1,759.0628181168312,0.23784758388294022,758.98
1789748040,758.97,759.09,758.91,758.92,-65.97022905548661,-96.50476196735016,0,0,-1,759.0408460988572,0.23371561360559187,758.92
1789748160,758.94,759.07,758.89,759.01,-64.77486381044632,-96.72319277282467,0,0,-1,759.0361005451869,0.22987878406233983,759.01
1789748280,758.995,759.16,758.995,759.09,-58.55940872739899,-96.06416734825856,0,0,-1,759.0443927690043,0.2252445852007415,759.09
1789748400,759.11,759.11,758.91,758.96,-56.03523591588581,-96.06158884368634,0,0,-1,759.0314092660806,0.22344140054354894,758.96
1789748520,759,759,758.3,758.33,-66.53101409287625,-96.71742997749158,0,0,-1,758.923500148222,0.2574813005047273,758.33
1789748640,758.32,758.32,757.97,758.17,-70.39599488876327,-97.42848526469429,0,0,-1,758.8075770484955,0.2648040647543906,758.17
1789748760,758.18,758.44,758.09,758.44,-66.16266734693528,-97.21707424449117,0,0,-1,758.7510267333424,0.2708894887005072,758.44
1789748880,758.44,758.91,758.38,758.76,-57.08866717686879,-95.18092857801139,0,0,-1,758.7524072359051,0.2893973823647547,758.76
1789749000,758.76,758.96,758.57,758.77,-50.149833715985714,-92.96896758639222,0,0,-1,758.7551138149967,0.29658328362441416,758.77
1789749120,758.77,759.18,758.72,759.12,-39.18380385841806,-88.95533911483646,0,0,-1,758.8112501511511,0.30825590622266474,759.12
1789749240,759.15,759.29,759.085,759.211,-30.465125621085654,-84.79672708424918,0,0,-1,758.872750127897,0.30088048434961207,759.211
1789749360,759.16,759.23,758.97,758.97,-28.612864406910415,-82.67973346898776,0,0,-1,758.8877116466821,0.29796044975321057,758.97
1789749480,758.96,759.07,758.82,758.96,-27.41813934540015,-81.556131617598,0,0,-1,758.8988329318079,0.294534703342267,758.96
1789749600,758.96,759.039,758.87,758.88,-28.35608818934413,-81.30167063451013,0,0,-1,758.8959355576836,0.2855679388178181,758.88
1789749720,758.88,759.14,758.84,759.04,-26.207935808386708,-80.3921193749952,0,0,-1,758.9180993180399,0.28659880033082785,759.04
1789749840,759.05,759.27,759.02,759.08,-24.476666711743587,-79.18003511139946,0,0,-1,758.9430071152645,0.2839846003071973,759.08
1789749960,759.08,759.11,758.78,759.02,-24.95358317082072,-78.35547145904319,0,0,-1,758.9548521744546,0.28727141457097183,759.02
1789750080,758.99,759.18,758.91,759.16,-21.56646449978632,-76.98021212085524,0,0,-1,758.9864133783847,0.2860377421016154,759.16
1789750200,759.16,759.33,759.16,759.29,-16.70426013954664,-74.96902427742538,0,0,0,759.0331190124793,0.27774933195150525,759.29
1789750320,759.29,759.53,759.29,759.49,-12.989733566198039,-72.30738991613359,0,0,0,759.1034083951748,0.27505295109782696,759.49
1789750440,759.48,759.48,759.41,759.465,-10.885960706344854,-70.09283915201367,0,0,0,759.1590378728403,0.2611205974479851,759.465
1789750560,759.47,759.47,759.36,759.45,-9.717404303549921,-68.40904723668021,0,0,0,759.2038012770187,0.2503262690588443,759.45
1789750680,759.44,759.53,759.32,759.37,-12.143979060786577,-67.48754308307184,0,0,0,759.2293703113235,0.2474458212689213,759.37
1789750800,759.37,759.37,759.18,759.29,-16.893501709772842,-67.28353593691294,0,0,0,759.2386979557352,0.2433425483211451,759.29
1789750920,759.285,759.45,759.28,759.41,-16.06125632492646,-66.6297588066903,0,0,0,759.2650521163913,0.23810379486963992,759.41
1789751040,759.39,759.49,759.34,759.45,-14.369019166769371,-65.72971634156723,0,0,0,759.2935056369465,0.23181066666466402,759.45
1789751160,759.45,759.52,759.4,759.44,-13.914264375073785,-64.95069287648677,0,0,0,759.3160432312625,0.2238241904743312,759.44
1789751280,759.48,759.53,759.27,759.31,-20.8791765421754,-65.05933183244724,0,0,0,759.315113503376,0.22640817686902118,759.31
1789751400,759.32,759.33,759.13,759.19,-29.03438240663053,-66.00856343709799,0,0,0,759.2958652720873,0.2245218785212372,759.19
1789751520,759.19,759.295,759.03,759.27,-33.78676074187447,-66.637832999474,0,0,0,759.2918859994585,0.22741317291257643,759.27
1789751640,759.25,759.44,759.24,759.44,-29.08821870455061,-66.06708551065815,0,0,0,759.3146727687725,0.22545508913310994,759.44
1789751760,759.43,759.48,759.275,759.48,-23.37171958396707,-65.00754100010393,0,0,0,759.340107727423,0.2239940113378907,759.48
1789751880,759.47,759.47,759.27,759.34,-26.758419317602915,-64.87660503007717,0,0,0,759.3400911539733,0.22299443909947253,759.34
1789752000,759.351,759.38,759.27,759.34,-29.298444117829796,-64.75275704862922,0,0,0,759.3400771302851,0.21492340773522547,759.34
1789752120,759.35,759.48,759.31,759.45,-24.953833088369585,-63.89915304419424,0,0,0,759.3569883410105,0.2117145928970003,759.45
1789752240,759.46,759.58,759.43,759.53,-19.840374816278626,-62.39214220565111,0,0,0,759.3836055193166,0.2073064076900782,759.53
1789752360,759.56,759.56,759.48,759.56,-15.330281112211079,-60.11820730015764,0,0,0,759.4107431317294,0.1982130928550674,759.56
1789752480,759.54,759.55,759.38,759.4,-22.09592414715742,-57.941098588448526,0,0,0,759.4090903422326,0.19691215765113043,759.4
1789752600,759.4,759.41,759.27,759.3,-32.735579474006116,-57.17481643371921,0,0,0,759.3923072126584,0.19284700353319156,759.3
1789752720,759.3,759.36,759.22,759.28,-41.36986642368742,-56.605684590941586,0,0,0,759.3750291799416,0.18907221756653406,759.28
1789752840,759.271,759.63,759.26,759.591,-32.735391084138854,-53.654674593181376,0,0,0,759.4082554599506,0.20199563059749623,759.591
1789752960,759.61,759.75,759.61,759.64,-29.02012652513617,-50.738122251998774,0,0,0,759.443908466112,0.1989245141262459,759.64
1789753080,759.65,759.72,759.59,759.691,-24.005985238342156,-47.93989727931601,0,0,0,759.4819225482487,0.19400133454579943,759.691
